iteration,best_cost,best_vehicle_num,time_elapsed,avg_cost,current_iter_best,best_path
86,659.5724808032085,9,15.392412424087524,696.9325450076831,664.3284128378301,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
87,659.5724808032085,9,15.533657789230347,695.0734864055564,665.2264791703068,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
88,659.5724808032085,9,15.701537370681763,696.2945392779653,663.4864565213647,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
89,658.7305244867433,9,15.846290111541748,690.0383717221008,658.7305244867433,"[0, 23, 22, 4, 25, 0, 2, 21, 0, 7, 20, 1, 0, 15, 13, 0, 5, 8, 17, 0, 12, 9, 3, 24, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0]"
90,658.7305244867433,9,16.012906789779663,695.9854241135278,669.5200185551835,"[0, 23, 22, 4, 25, 0, 2, 21, 0, 7, 20, 1, 0, 15, 13, 0, 5, 8, 17, 0, 12, 9, 3, 24, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0]"
91,658.7305244867433,9,16.179355144500732,697.6706688664142,663.4864565213647,"[0, 23, 22, 4, 25, 0, 2, 21, 0, 7, 20, 1, 0, 15, 13, 0, 5, 8, 17, 0, 12, 9, 3, 24, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0]"
92,658.7305244867433,9,16.32239055633545,693.4499775061887,664.3284128378302,"[0, 23, 22, 4, 25, 0, 2, 21, 0, 7, 20, 1, 0, 15, 13, 0, 5, 8, 17, 0, 12, 9, 3, 24, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0]"
93,658.7305244867433,9,16.49369978904724,695.4421210671801,663.4864565213647,"[0, 23, 22, 4, 25, 0, 2, 21, 0, 7, 20, 1, 0, 15, 13, 0, 5, 8, 17, 0, 12, 9, 3, 24, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0]"
94,658.7305244867433,9,16.629879236221313,693.4305481424796,670.6329534136876,"[0, 23, 22, 4, 25, 0, 2, 21, 0, 7, 20, 1, 0, 15, 13, 0, 5, 8, 17, 0, 12, 9, 3, 24, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0]"
95,658.7305244867433,9,16.793089628219604,688.3661056640847,664.32841283783,"[0, 23, 22, 4, 25, 0, 2, 21, 0, 7, 20, 1, 0, 15, 13, 0, 5, 8, 17, 0, 12, 9, 3, 24, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0]"
